Timestamp,Event,Status,Gaze_Direction,Timer_Duration
10:12:41.440,GAZE_CHANGE,READING,Center,
10:12:41.472,GAZE_CHANGE,READING,Up,
10:12:41.505,GAZE_CHANGE,READING,Center,
10:12:41.535,GAZE_CHANGE,READING,Up,
10:12:41.566,GAZE_CHANGE,READING,Center,
10:12:42.081,GAZE_CHANGE,READING,Up,
10:12:42.114,GAZE_CHANGE,READING,Center,
10:12:42.530,GAZE_CHANGE,READING,Up,
10:12:42.564,GAZE_CHANGE,READING,Center,
10:12:42.614,GAZE_CHANGE,READING,Up,
10:12:42.726,GAZE_CHANGE,READING,Center,
10:12:43.226,TIMER_STOP,READING,Center,3.43
10:12:47.995,TIMER_START,READING,Up,0.0
10:12:47.995,GAZE_CHANGE,READING,Up,
10:12:48.025,GAZE_CHANGE,READING,Center,
10:12:48.533,TIMER_STOP,READING,Center,0.54
10:12:49.948,TIMER_START,READING,Up,0.0
10:12:49.948,GAZE_CHANGE,READING,Up,
10:12:49.977,GAZE_CHANGE,READING,Center,
10:12:50.040,GAZE_CHANGE,READING,Up,
10:12:50.075,GAZE_CHANGE,READING,Center,
10:12:50.592,TIMER_STOP,READING,Center,0.64
10:12:57.996,TIMER_START,READING,Up,0.0
10:12:58.000,GAZE_CHANGE,READING,Up,
10:12:58.049,GAZE_CHANGE,READING,Center,
10:12:58.570,TIMER_STOP,READING,Center,0.57
10:12:59.284,TIMER_START,READING,Up,0.0
10:12:59.284,GAZE_CHANGE,READING,Up,
10:12:59.321,GAZE_CHANGE,READING,Center,
10:12:59.852,TIMER_STOP,READING,Center,0.57
10:13:02.040,TIMER_START,READING,Right,0.0
10:13:02.040,GAZE_CHANGE,READING,Right,
10:13:02.340,GAZE_CHANGE,READING,Center,
10:13:02.436,GAZE_CHANGE,READING,Up,
10:13:02.527,GAZE_CHANGE,READING,Center,
10:13:02.560,GAZE_CHANGE,READING,Up,
10:13:02.873,GAZE_CHANGE,READING,Right,
10:13:02.925,GAZE_CHANGE,READING,Up,
10:13:02.999,GAZE_CHANGE,READING,Center,
10:13:03.207,GAZE_CHANGE,READING,Right,
10:13:03.255,GAZE_CHANGE,READING,Up,
10:13:03.289,GAZE_CHANGE,READING,Center,
10:13:03.324,GAZE_CHANGE,READING,Up,
10:13:03.413,GAZE_CHANGE,READING,Center,
10:13:03.445,GAZE_CHANGE,READING,Up,
10:13:03.558,GAZE_CHANGE,READING,Center,
10:13:03.583,GAZE_CHANGE,READING,Down,
10:13:03.603,GAZE_CHANGE,READING,Right,
10:13:03.662,GAZE_CHANGE,READING,Center,
10:13:03.700,GAZE_CHANGE,READING,Right,
10:13:03.900,GAZE_CHANGE,READING,Down,
10:13:03.931,GAZE_CHANGE,READING,Right,
10:13:04.043,GAZE_CHANGE,READING,Down,
10:13:04.065,GAZE_CHANGE,READING,Right,
10:13:04.092,GAZE_CHANGE,READING,Center,
10:13:04.123,GAZE_CHANGE,READING,Down,
10:13:04.153,GAZE_CHANGE,READING,Up,
10:13:04.298,GAZE_CHANGE,READING,Center,
10:13:04.598,GAZE_CHANGE,READING,Up,
10:13:04.691,GAZE_CHANGE,READING,Center,
10:13:05.195,TIMER_STOP,READING,Center,3.15
10:13:07.622,TIMER_START,READING,Down,0.0
10:13:07.622,GAZE_CHANGE,READING,Down,
10:13:07.688,GAZE_CHANGE,READING,Center,
10:13:07.714,GAZE_CHANGE,READING,Up,
10:13:07.750,GAZE_CHANGE,READING,Right,
10:13:07.784,GAZE_CHANGE,READING,Up,
10:13:07.842,GAZE_CHANGE,READING,Right,
10:13:07.925,GAZE_CHANGE,READING,Center,
10:13:08.168,GAZE_CHANGE,READING,Left,
10:13:08.211,GAZE_CHANGE,READING,Center,
10:13:08.233,GAZE_CHANGE,READING,Down,
10:13:08.271,GAZE_CHANGE,READING,Center,
10:13:08.766,GAZE_CHANGE,READING,Down,
10:13:08.798,GAZE_CHANGE,READING,Center,
10:13:09.194,GAZE_CHANGE,READING,Down,
10:13:09.355,GAZE_CHANGE,READING,Center,
10:13:09.433,GAZE_CHANGE,READING,Right,
10:13:09.465,GAZE_CHANGE,READING,Down,
10:13:09.496,GAZE_CHANGE,READING,Center,
10:13:09.608,GAZE_CHANGE,READING,Right,
10:13:10.637,STATUS_CHANGE,STOPPED READING,Right,
10:13:11.439,GAZE_CHANGE,STOPPED READING,Center,
10:13:11.467,GAZE_CHANGE,STOPPED READING,Right,
10:13:13.114,GAZE_CHANGE,STOPPED READING,Left,
10:13:13.301,GAZE_CHANGE,STOPPED READING,Center,
10:13:13.675,TIMER_STOP,STOPPED READING,Blinking,6.05
10:13:13.676,STATUS_CHANGE,READING,Blinking,
10:13:14.617,TIMER_START,READING,Down,0.0
10:13:14.617,GAZE_CHANGE,READING,Down,
10:13:14.655,GAZE_CHANGE,READING,Right,
10:13:16.418,STATUS_CHANGE,NO READER,Right,
10:13:16.749,GAZE_CHANGE,NO READER,Down,
10:13:16.788,GAZE_CHANGE,NO READER,Right,
10:13:16.827,GAZE_CHANGE,NO READER,Down,
10:13:16.861,GAZE_CHANGE,NO READER,Right,
10:13:19.284,STATUS_CHANGE,STOPPED READING,Right,
10:13:20.047,GAZE_CHANGE,STOPPED READING,Up,
10:13:20.094,GAZE_CHANGE,STOPPED READING,Center,
10:13:20.129,GAZE_CHANGE,STOPPED READING,Up,
10:13:20.158,GAZE_CHANGE,STOPPED READING,Right,
10:13:20.185,GAZE_CHANGE,STOPPED READING,Up,
10:13:20.270,GAZE_CHANGE,STOPPED READING,Right,
10:13:20.677,GAZE_CHANGE,STOPPED READING,Up,
10:13:20.721,GAZE_CHANGE,STOPPED READING,Right,
10:13:20.847,GAZE_CHANGE,STOPPED READING,Center,
10:13:20.909,GAZE_CHANGE,STOPPED READING,Right,
